Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adjusted Close
01/04/2021,163.5,163.60000610351562,157.2010040283203,159.3314971923828,88228000,0.0,0.0,159.3314971923828
01/05/2021,158.30050659179688,161.16900634765625,158.2530059814453,160.92550659179688,53110000,0.0,0.0,160.92550659179688
01/06/2021,157.32400512695312,159.87550354003906,156.55799865722656,156.91900634765625,87896000,0.0,0.0,156.91900634765625
01/07/2021,157.85000610351562,160.427001953125,157.75,158.10800170898438,70290000,0.0,0.0,158.10800170898438
01/08/2021,159.0,159.53199768066406,157.11000061035156,159.13499450683594,70754000,0.0,0.0,159.13499450683594
01/11/2021,157.40049743652344,157.81900024414062,155.5,155.7104949951172,73668000,0.0,0.0,155.7104949951172
01/12/2021,156.0,157.10699462890625,154.3000030517578,156.04150390625,70292000,0.0,0.0,156.04150390625
01/13/2021,156.4219970703125,159.49749755859375,156.10400390625,158.29449462890625,66424000,0.0,0.0,158.29449462890625
01/14/2021,158.37600708007812,158.89999389648438,156.0294952392578,156.37350463867188,61418000,0.0,0.0,156.37350463867188
01/15/2021,156.1510009765625,157.12750244140625,154.7584991455078,155.21249389648438,84880000,0.0,0.0,155.21249389648438
01/19/2021,155.35000610351562,157.25,154.8000030517578,156.03799438476562,66102000,0.0,0.0,156.03799438476562
01/20/2021,159.09950256347656,163.99000549316406,158.75,163.16900634765625,106196000,0.0,0.0,163.16900634765625
01/21/2021,164.64999389648438,167.42750549316406,164.47850036621094,165.34950256347656,98722000,0.0,0.0,165.34950256347656
01/22/2021,165.2154998779297,166.0955047607422,164.1580047607422,164.6114959716797,56438000,0.0,0.0,164.6114959716797
01/25/2021,166.4250030517578,168.1945037841797,162.15750122070312,164.6999969482422,74996000,0.0,0.0,164.6999969482422
01/26/2021,164.8179931640625,166.89999389648438,164.14349365234375,166.30650329589844,59104000,0.0,0.0,166.30650329589844
01/27/2021,167.07449340820312,167.3260040283203,160.35400390625,161.62899780273438,93204000,0.0,0.0,161.62899780273438
01/28/2021,161.7519989013672,165.08399963378906,161.4344940185547,161.88099670410156,62984000,0.0,0.0,161.88099670410156
01/29/2021,161.5,161.84950256347656,159.2274932861328,160.30999755859375,85872000,0.0,0.0,160.30999755859375
02/01/2021,162.1179962158203,167.51300048828125,161.75149536132812,167.1439971923828,83204000,0.0,0.0,167.1439971923828
02/02/2021,169.0,171.38699340820312,168.05650329589844,169.0,141972000,0.0,0.0,169.0
02/03/2021,171.25050354003906,171.6999969482422,165.43099975585938,165.62649536132812,141776000,0.0,0.0,165.62649536132812
02/04/2021,166.5,167.35000610351562,163.8874969482422,166.5500030517578,73414000,0.0,0.0,166.5500030517578
02/05/2021,165.9499969482422,168.85000610351562,165.135498046875,167.6074981689453,72416000,0.0,0.0,167.6074981689453
02/08/2021,167.9250030517578,168.25,165.1999969482422,166.14700317382812,65148000,0.0,0.0,166.14700317382812
02/09/2021,165.62449645996094,166.89999389648438,164.89199829101562,165.25,44070000,0.0,0.0,165.25
02/10/2021,165.6999969482422,165.8975067138672,162.6999969482422,164.32899475097656,63032000,0.0,0.0,164.32899475097656
02/11/2021,164.60000610351562,164.60000610351562,162.4029998779297,163.10650634765625,46028000,0.0,0.0,163.10650634765625
02/12/2021,162.5,164.0124969482422,161.66549682617188,163.885498046875,46706000,0.0,0.0,163.885498046875
02/16/2021,162.70249938964844,165.4149932861328,162.67950439453125,163.44749450683594,51494000,0.0,0.0,163.44749450683594
02/17/2021,163.17999267578125,166.04550170898438,162.97500610351562,165.4320068359375,65950000,0.0,0.0,165.4320068359375
02/18/2021,164.12100219726562,166.89999389648438,163.69700622558594,166.4114990234375,60548000,0.0,0.0,166.4114990234375
02/19/2021,166.4114990234375,166.6750030517578,162.28750610351562,162.4949951171875,86104000,0.0,0.0,162.4949951171875
02/22/2021,160.406494140625,161.61599731445312,158.61300659179688,159.03700256347656,70314000,0.0,0.0,159.03700256347656
02/23/2021,156.35150146484375,160.2364959716797,154.67999267578125,159.72500610351562,93544000,0.0,0.0,159.72500610351562
